drug.name,k,l,m,n,OR,pvalue,adj.pvalue
Edetic Acid,12,35,70,177,0.867333215604467,0.711563769095599,1
Amprenavir,7,21,75,191,0.849358195008655,0.712496603257133,1
Trimethoprim,8,24,74,188,0.84732383582364,0.718353454193824,1
Nisoldipine,9,27,73,185,0.84520328413123,0.724447592436168,1
Chlorpropamide,1,3,81,209,0.860512647752288,0.731778797101901,1
Galantamine,1,3,81,209,0.860512647752288,0.731778797101901,1
Levamisole,1,3,81,209,0.860512647752288,0.731778797101901,1
Nitrofurantoin,1,3,81,209,0.860512647752288,0.731778797101901,1
Lucanthone,1,3,81,209,0.860512647752288,0.731778797101901,1
Odanacatib,1,3,81,209,0.860512647752288,0.731778797101901,1
Tert-Butyl(1s)-1-Cyclohexyl-2-Oxoethylcarbamate,1,3,81,209,0.860512647752288,0.731778797101901,1
Balicatib,1,3,81,209,0.860512647752288,0.731778797101901,1
Elubrixin,1,3,81,209,0.860512647752288,0.731778797101901,1
Galeterone,1,3,81,209,0.860512647752288,0.731778797101901,1
Orteronel,1,3,81,209,0.860512647752288,0.731778797101901,1
Pregnenolone,1,3,81,209,0.860512647752288,0.731778797101901,1
Liarozole,1,3,81,209,0.860512647752288,0.731778797101901,1
Beta-(2-Naphthyl)-Alanine,1,3,81,209,0.860512647752288,0.731778797101901,1
Phosphoaminophosphonic Acid Guanylate Ester,1,3,81,209,0.860512647752288,0.731778797101901,1
Intepirdine,1,3,81,209,0.860512647752288,0.731778797101901,1
Carbetocin,1,3,81,209,0.860512647752288,0.731778797101901,1
Udenafil,1,3,81,209,0.860512647752288,0.731778797101901,1
Heptyl-Beta-D-Glucopyranoside,1,3,81,209,0.860512647752288,0.731778797101901,1
(11E)-OCTADEC-11-ENOIC ACID,1,3,81,209,0.860512647752288,0.731778797101901,1
Gpi-1046,1,3,81,209,0.860512647752288,0.731778797101901,1
Dinoprost Tromethamine,1,3,81,209,0.860512647752288,0.731778797101901,1
Berzosertib,1,3,81,209,0.860512647752288,0.731778797101901,1
Quisinostat,1,3,81,209,0.860512647752288,0.731778797101901,1
Cholesterol-Sulfate,1,3,81,209,0.860512647752288,0.731778797101901,1
Tetracaine,1,3,81,209,0.860512647752288,0.731778797101901,1
Doxifluridine,1,3,81,209,0.860512647752288,0.731778797101901,1
Thymine,1,3,81,209,0.860512647752288,0.731778797101901,1
Imidazole,12,36,70,176,0.838560947161778,0.743312092682373,1
KRN-7000,5,16,77,196,0.796065256647065,0.747227163992862,1
Desogestrel,5,16,77,196,0.796065256647065,0.747227163992862,1
D-Serine,5,16,77,196,0.796065256647065,0.747227163992862,1
Metharbital,4,13,78,199,0.785643844371794,0.748349930767945,1
Hexobarbital,4,13,78,199,0.785643844371794,0.748349930767945,1
Butalbital,4,13,78,199,0.785643844371794,0.748349930767945,1
Butethal,4,13,78,199,0.785643844371794,0.748349930767945,1
Butabarbital,4,13,78,199,0.785643844371794,0.748349930767945,1
Talbutal,4,13,78,199,0.785643844371794,0.748349930767945,1
Barbital,4,13,78,199,0.785643844371794,0.748349930767945,1
Diosmetin,6,19,76,193,0.80253605420845,0.748431150060775,1
Etacrynic acid,6,19,76,193,0.80253605420845,0.748431150060775,1
Diflunisal,6,19,76,193,0.80253605420845,0.748431150060775,1
Papaverine,3,10,79,202,0.767762833276196,0.75372941620171,1
Dinitrochlorobenzene,11,34,71,178,0.811632550903232,0.767817482836868,1
Mefloquine,2,7,80,205,0.732892387256422,0.76812041617597,1
Tasosartan,2,7,80,205,0.732892387256422,0.76812041617597,1
Saprisartan,2,7,80,205,0.732892387256422,0.76812041617597,1
Eprosartan,2,7,80,205,0.732892387256422,0.76812041617597,1
Forasartan,2,7,80,205,0.732892387256422,0.76812041617597,1
Guanosine-5'-Monophosphate,2,7,80,205,0.732892387256422,0.76812041617597,1
Triphosphoric acid,2,7,80,205,0.732892387256422,0.76812041617597,1
Propylthiouracil,5,17,77,195,0.745521023249248,0.787036383165661,1
Miglitol,4,14,78,198,0.725991647564466,0.791412636348053,1
Aprepitant,4,14,78,198,0.725991647564466,0.791412636348053,1
Clarithromycin,10,32,72,180,0.781909572248869,0.792739940819595,1
Benzphetamine,3,11,79,201,0.694678050068264,0.80074778751513,1
Glutathione,3,11,79,201,0.694678050068264,0.80074778751513,1
Methoxyflurane,3,11,79,201,0.694678050068264,0.80074778751513,1
Enflurane,3,11,79,201,0.694678050068264,0.80074778751513,1
Etidronic acid,3,11,79,201,0.694678050068264,0.80074778751513,1
Levothyroxine,3,11,79,201,0.694678050068264,0.80074778751513,1
2'-Monophosphoadenosine 5'-Diphosphoribose,3,11,79,201,0.694678050068264,0.80074778751513,1
5-Bromo-N[2-(Dimethylamino)Ethyl]-9-Aminoacridine-4-Carboxamide,1,4,81,208,0.642827007303536,0.807620654473088,1
Arsanilic acid,1,4,81,208,0.642827007303536,0.807620654473088,1
Benoxaprofen,1,4,81,208,0.642827007303536,0.807620654473088,1
Atreleuton,1,4,81,208,0.642827007303536,0.807620654473088,1
PF-4191834,1,4,81,208,0.642827007303536,0.807620654473088,1
Varenicline,1,4,81,208,0.642827007303536,0.807620654473088,1
Bis-Napthyl Beta-Ketophosphonic Acid,1,4,81,208,0.642827007303536,0.807620654473088,1
3-(4-HYDROXY-PHENYL)PYRUVIC ACID,1,4,81,208,0.642827007303536,0.807620654473088,1
ISOPENTENYL PYROPHOSPHATE,1,4,81,208,0.642827007303536,0.807620654473088,1
Riboprine,1,4,81,208,0.642827007303536,0.807620654473088,1
Nedocromil,1,4,81,208,0.642827007303536,0.807620654473088,1
N-acetyl-D-glucosamine-6-phosphate,1,4,81,208,0.642827007303536,0.807620654473088,1
Uridine-Diphosphate-N-Acetylglucosamine,1,4,81,208,0.642827007303536,0.807620654473088,1
Thymidine-5'-Phosphate,1,4,81,208,0.642827007303536,0.807620654473088,1
Uridine monophosphate,1,4,81,208,0.642827007303536,0.807620654473088,1
Cytidine-5'-Monophosphate,1,4,81,208,0.642827007303536,0.807620654473088,1
Tiopronin,1,4,81,208,0.642827007303536,0.807620654473088,1
3-Hydroxy-3-Methyl-Glutaric Acid,1,4,81,208,0.642827007303536,0.807620654473088,1
Amperozide,1,4,81,208,0.642827007303536,0.807620654473088,1
M-chlorophenylpiperazine,1,4,81,208,0.642827007303536,0.807620654473088,1
Bufotenine,1,4,81,208,0.642827007303536,0.807620654473088,1
Clonazepam,1,4,81,208,0.642827007303536,0.807620654473088,1
"3,4,5-Trimethoxyamphetamine",1,4,81,208,0.642827007303536,0.807620654473088,1
MK-212,1,4,81,208,0.642827007303536,0.807620654473088,1
"2,4-Dihydroxybenzoic Acid",1,4,81,208,0.642827007303536,0.807620654473088,1
Clavulanate,1,4,81,208,0.642827007303536,0.807620654473088,1
Aniracetam,1,4,81,208,0.642827007303536,0.807620654473088,1
"2,5-Dimethoxy-4-ethylamphetamine",1,4,81,208,0.642827007303536,0.807620654473088,1
Pruvanserin,1,4,81,208,0.642827007303536,0.807620654473088,1
Cyclobenzaprine,1,4,81,208,0.642827007303536,0.807620654473088,1
Pimavanserin,1,4,81,208,0.642827007303536,0.807620654473088,1
Deramciclane,1,4,81,208,0.642827007303536,0.807620654473088,1
Goserelin,1,4,81,208,0.642827007303536,0.807620654473088,1
6-phospho-D-gluconic acid,1,4,81,208,0.642827007303536,0.807620654473088,1
Evatanepag,1,4,81,208,0.642827007303536,0.807620654473088,1
Alpha-Methyl-N-Acetyl-D-Glucosamine,1,4,81,208,0.642827007303536,0.807620654473088,1
Ceftriaxone,1,4,81,208,0.642827007303536,0.807620654473088,1
Fluocinonide,1,4,81,208,0.642827007303536,0.807620654473088,1
S-oxy-L-cysteine,1,4,81,208,0.642827007303536,0.807620654473088,1
Ridogrel,1,4,81,208,0.642827007303536,0.807620654473088,1
Relcovaptan,2,8,80,204,0.638371280972773,0.819751130080067,1
Miglustat,2,8,80,204,0.638371280972773,0.819751130080067,1
Macitentan,2,8,80,204,0.638371280972773,0.819751130080067,1
Guanosine-5'-Diphosphate,2,8,80,204,0.638371280972773,0.819751130080067,1
S-Ethyl-N-[4-(Trifluoromethyl)Phenyl]Isothiourea,2,8,80,204,0.638371280972773,0.819751130080067,1
Ditiocarb,11,36,71,176,0.758138917059571,0.822012162418602,1
Primidone,4,15,78,197,0.674333996953368,0.828484008977886,1
4-(2-aminoethyl)-2-ethylphenol,3,12,79,200,0.633803277590054,0.840125673490119,1
Buprenorphine,3,12,79,200,0.633803277590054,0.840125673490119,1
Hydrochlorothiazide,3,12,79,200,0.633803277590054,0.840125673490119,1
Pyruvaldehyde,6,22,76,190,0.682643953365298,0.84735559704141,1
Etoricoxib,6,22,76,190,0.682643953365298,0.84735559704141,1
Phenylbutazone,6,22,76,190,0.682643953365298,0.84735559704141,1
Deserpidine,2,9,80,203,0.564852961996445,0.8609587421162,1
Tesmilifene,1,5,81,207,0.512103252996837,0.862205797494564,1
Acetoacetic Acid,1,5,81,207,0.512103252996837,0.862205797494564,1
Ebselen,1,5,81,207,0.512103252996837,0.862205797494564,1
Norvaline,1,5,81,207,0.512103252996837,0.862205797494564,1
Boric acid,1,5,81,207,0.512103252996837,0.862205797494564,1
L-Leucine,1,5,81,207,0.512103252996837,0.862205797494564,1
L-Proline,1,5,81,207,0.512103252996837,0.862205797494564,1
Sodium carbonate,1,5,81,207,0.512103252996837,0.862205797494564,1
Beclomethasone dipropionate,1,5,81,207,0.512103252996837,0.862205797494564,1
Carglumic Acid,1,5,81,207,0.512103252996837,0.862205797494564,1
N-Acetyl-L-Glutamate,1,5,81,207,0.512103252996837,0.862205797494564,1
6-O-Phosphoryl Inosine Monophosphate,1,5,81,207,0.512103252996837,0.862205797494564,1
FARNESYL DIPHOSPHATE,1,5,81,207,0.512103252996837,0.862205797494564,1
Geranyl Diphosphate,1,5,81,207,0.512103252996837,0.862205797494564,1
Dimethylallyl Diphosphate,1,5,81,207,0.512103252996837,0.862205797494564,1
2-Allylphenol,1,5,81,207,0.512103252996837,0.862205797494564,1
Aminoglutethimide,1,5,81,207,0.512103252996837,0.862205797494564,1
Dihydrofolic Acid,1,5,81,207,0.512103252996837,0.862205797494564,1
Gadopentetate dimeglumine,1,5,81,207,0.512103252996837,0.862205797494564,1
Tanaproget,1,5,81,207,0.512103252996837,0.862205797494564,1
Bromazepam,1,5,81,207,0.512103252996837,0.862205797494564,1
Alprostadil,1,5,81,207,0.512103252996837,0.862205797494564,1
Eszopiclone,1,5,81,207,0.512103252996837,0.862205797494564,1
"2-CHLORO-4-ISOPROPYLAMINO-6-ETHYLAMINO -1,3,5-TRIAZINE",5,20,77,192,0.62428892386279,0.878074729018334,1
Lansoprazole,5,20,77,192,0.62428892386279,0.878074729018334,1
Metyrapone,5,20,77,192,0.62428892386279,0.878074729018334,1
Glutathione disulfide,4,17,78,195,0.589186046775934,0.886559431097661,1
Safinamide,3,14,79,198,0.538061759904339,0.899341949067819,1
Clopidogrel,5,21,77,191,0.591552775767204,0.900106563997844,1
Chloroprocaine,5,21,77,191,0.591552775767204,0.900106563997844,1
Tricarballylic Acid,1,6,81,206,0.42487009018575,0.901438869041251,1
Alpha-Methylisocitric Acid,1,6,81,206,0.42487009018575,0.901438869041251,1
Kanamycin,1,6,81,206,0.42487009018575,0.901438869041251,1
Aluminum sulfate,1,6,81,206,0.42487009018575,0.901438869041251,1
Bevirimat,1,6,81,206,0.42487009018575,0.901438869041251,1
S-adenosyl-L-homocysteine,1,6,81,206,0.42487009018575,0.901438869041251,1
Febuxostat,1,6,81,206,0.42487009018575,0.901438869041251,1
Zenarestat,1,6,81,206,0.42487009018575,0.901438869041251,1
Rufinamide,1,6,81,206,0.42487009018575,0.901438869041251,1
Fenobam,1,6,81,206,0.42487009018575,0.901438869041251,1
Methohexital,1,6,81,206,0.42487009018575,0.901438869041251,1
Tripelennamine,1,6,81,206,0.42487009018575,0.901438869041251,1
Mimosine,4,18,78,194,0.553691797545483,0.908675663971438,1
Oxybutynin,4,18,78,194,0.553691797545483,0.908675663971438,1
Triclosan,10,38,72,174,0.636877287737185,0.917243351592076,1
Orphenadrine,5,22,77,190,0.561786597399101,0.918663228263151,1
D-Lysine,2,11,80,201,0.457833265745081,0.918881445440098,1
Mercuribenzoic Acid,2,11,80,201,0.457833265745081,0.918881445440098,1
2-(1H-INDOL-3-YL)ETHANAMINE,3,15,79,197,0.499747355393926,0.920927811611772,1
Sibutramine,3,15,79,197,0.499747355393926,0.920927811611772,1
Fomepizole,4,19,78,193,0.521926499465315,0.926940385702337,1
Mizolastine,1,7,81,205,0.362537485600365,0.929599192172322,1
L-Glutamine,1,7,81,205,0.362537485600365,0.929599192172322,1
Ornithine,1,7,81,205,0.362537485600365,0.929599192172322,1
Astemizole,1,7,81,205,0.362537485600365,0.929599192172322,1
clomethiazole,1,7,81,205,0.362537485600365,0.929599192172322,1
Cefmetazole,1,7,81,205,0.362537485600365,0.929599192172322,1
Aniline,1,7,81,205,0.362537485600365,0.929599192172322,1
Carbon monoxide,1,7,81,205,0.362537485600365,0.929599192172322,1
Incadronic acid,1,7,81,205,0.362537485600365,0.929599192172322,1
Arbutin,1,7,81,205,0.362537485600365,0.929599192172322,1
Dydrogesterone,1,7,81,205,0.362537485600365,0.929599192172322,1
Pyrvinium,1,7,81,205,0.362537485600365,0.929599192172322,1
Vildagliptin,1,7,81,205,0.362537485600365,0.929599192172322,1
Benzoctamine,1,7,81,205,0.362537485600365,0.929599192172322,1
3-Tyrosine,1,7,81,205,0.362537485600365,0.929599192172322,1
Dihydroergotamine,3,16,79,196,0.466213485474123,0.938261024605626,1
Efavirenz,3,16,79,196,0.466213485474123,0.938261024605626,1
Dalfampridine,2,12,80,200,0.417678530131644,0.938570388427593,1
Phenacetin,2,12,80,200,0.417678530131644,0.938570388427593,1
Alpha-Linolenic Acid,16,58,66,154,0.644597806848314,0.94041625258369,1
Tetraethylammonium,1,8,81,204,0.315765831193219,0.949784039171866,1
Mephenytoin,1,8,81,204,0.315765831193219,0.949784039171866,1
Sulfinpyrazone,2,13,80,199,0.383691678626333,0.953715729187204,1
4-Methoxyamphetamine,4,21,78,191,0.467455121792184,0.954056313755364,1
"N-Methyl-N-Propargyl-3-(2,4-Dichlorophenoxy)Propylamine",4,21,78,191,0.467455121792184,0.954056313755364,1
Isoniazid,4,21,78,191,0.467455121792184,0.954056313755364,1
Felbamate,4,21,78,191,0.467455121792184,0.954056313755364,1
Moclobemide,3,18,79,194,0.410304805342035,0.962986413053879,1
Tranylcypromine,1,9,81,203,0.279312945837389,0.964232140182066,1
Tenofovir disoproxil,1,9,81,203,0.279312945837389,0.964232140182066,1
Procaine,1,9,81,203,0.279312945837389,0.964232140182066,1
Varespladib,1,9,81,203,0.279312945837389,0.964232140182066,1
N-Tridecanoic Acid,1,9,81,203,0.279312945837389,0.964232140182066,1
P-Anisic Acid,1,9,81,203,0.279312945837389,0.964232140182066,1
"1,4-Butanediol",1,9,81,203,0.279312945837389,0.964232140182066,1
Cardiolipin,1,9,81,203,0.279312945837389,0.964232140182066,1
Uracil,1,9,81,203,0.279312945837389,0.964232140182066,1
Abacavir,1,9,81,203,0.279312945837389,0.964232140182066,1
Dihydralazine,1,9,81,203,0.279312945837389,0.964232140182066,1
Methimazole,3,19,79,193,0.38675756634316,0.971561794487949,1
Milrinone,7,34,75,178,0.489677525346304,0.972494117246569,1
Sarcosine,1,10,81,202,0.250190107934695,0.974559479988652,1
Mepyramine,1,10,81,202,0.250190107934695,0.974559479988652,1
Telaprevir,1,10,81,202,0.250190107934695,0.974559479988652,1
Desoximetasone,1,10,81,202,0.250190107934695,0.974559479988652,1
"Hexane-1,6-Diol",1,10,81,202,0.250190107934695,0.974559479988652,1
Diflorasone,1,10,81,202,0.250190107934695,0.974559479988652,1
Ethyl carbamate,1,10,81,202,0.250190107934695,0.974559479988652,1
Ademetionine,2,16,80,196,0.307189717187091,0.980727396440567,1
Crotonaldehyde,2,16,80,196,0.307189717187091,0.980727396440567,1
Methoxsalen,2,16,80,196,0.307189717187091,0.980727396440567,1
Chlorothiazide,2,16,80,196,0.307189717187091,0.980727396440567,1
Erythromycin,1,11,81,201,0.22635584171378,0.981930938083813,1
Zolmitriptan,1,11,81,201,0.22635584171378,0.981930938083813,1
Bendroflumethiazide,1,11,81,201,0.22635584171378,0.981930938083813,1
Pyridoxal Phosphate,3,21,79,191,0.346379299146906,0.983448683749841,1
Pyridoxine,1,12,81,200,0.206489331518008,0.987185062470789,1
Zonisamide,3,22,79,190,0.328939034797964,0.987456734203633,1
Furosemide,3,22,79,190,0.328939034797964,0.987456734203633,1
Sitaxentan,2,18,80,194,0.2703447220341,0.989462903231569,1
Clotrimazole,3,23,79,189,0.313013054971056,0.99053387007813,1
3-Hydroxybutyryl-Coenzyme A,1,13,81,199,0.189675837303715,0.990924652781804,1
Putrescine,1,13,81,199,0.189675837303715,0.990924652781804,1
Clofazimine,1,14,81,198,0.175261760846476,0.993582433038561,1
Itraconazole,2,20,80,192,0.240859492133667,0.994318712968611,1
Phenelzine,5,34,77,178,0.340973722716552,0.995400995464586,1
Lauryl Dimethylamine-N-Oxide,1,15,81,197,0.162767656469549,0.995468599672389,1
Primaquine,1,16,81,196,0.151833845204277,0.996805199769022,1
Cholic Acid,1,16,81,196,0.151833845204277,0.996805199769022,1
Pyrazole,2,22,80,190,0.216728765996798,0.99697585403139,1
Vigabatrin,2,22,80,190,0.216728765996798,0.99697585403139,1
MMDA,1,18,81,194,0.133607737049968,0.998419148057109,1
Methylthioninium,3,30,79,182,0.231224476929802,0.998812257239816,1
Phencyclidine,1,19,81,193,0.125932418319237,0.998890529363716,1
Flunitrazepam,1,19,81,193,0.125932418319237,0.998890529363716,1
Pargyline,3,33,79,179,0.206785172309881,0.999536246326063,1
Flavin adenine dinucleotide,3,36,79,176,0.186418134215195,0.999823888758557,1
