drug.name,k,l,m,n,OR,pvalue,adj.pvalue
Uridine,10,145,666,5278,0.546590559225601,0.9827357868262,1
Glycine,10,145,666,5278,0.546590559225601,0.9827357868262,1
Fentanyl,16,208,660,5215,0.607851173790681,0.983116396374198,1
Vildagliptin,16,208,660,5215,0.607851173790681,0.983116396374198,1
Tianeptine,12,167,664,5256,0.568833684431067,0.983462264513646,1
N-Acetyl Serotonin,14,189,662,5234,0.585698263771645,0.984507668058288,1
Vigabatrin,14,190,662,5233,0.582504692610262,0.985382795530427,1
Dydrogesterone,9,137,667,5286,0.520667348205189,0.985746836794582,1
Corticosterone,49,527,627,4896,0.726074541198992,0.986089369735613,1
Methoxyflurane,4,80,672,5343,0.397586707948124,0.987477295616904,1
Trifluoperazine,38,428,638,4995,0.695150235226591,0.98763724306426,1
Chlorpromazine,48,523,628,4900,0.716141341834267,0.988589689246852,1
Codeine,15,205,661,5218,0.577660613554822,0.98882121001631,1
Gliclazide,15,205,661,5218,0.577660613554822,0.98882121001631,1
Doconexent,15,205,661,5218,0.577660613554822,0.98882121001631,1
Biguanide,15,205,661,5218,0.577660613554822,0.98882121001631,1
Quetiapine,43,478,633,4945,0.702792010875166,0.989175359460164,1
Voglibose,15,206,661,5217,0.574746600294333,0.989455214115429,1
Linagliptin,15,206,661,5217,0.574746600294333,0.989455214115429,1
Sotagliflozin,15,206,661,5217,0.574746600294333,0.989455214115429,1
Dihomo-gamma-linolenic acid,15,206,661,5217,0.574746600294333,0.989455214115429,1
Pantethine,15,206,661,5217,0.574746600294333,0.989455214115429,1
Dinoprost Tromethamine,15,206,661,5217,0.574746600294333,0.989455214115429,1
Fludrocortisone,17,227,659,5196,0.590525410113824,0.98963764734209,1
Bromazepam,20,258,656,5165,0.610389544863327,0.989903023462661,1
Aprobarbital,1,38,675,5385,0.20997144238459,0.989915579005226,1
Heptabarbital,1,38,675,5385,0.20997144238459,0.989915579005226,1
Barbituric acid derivative,1,38,675,5385,0.20997144238459,0.989915579005226,1
Mephentermine,15,207,661,5216,0.571860739018226,0.990055979981195,1
Methantheline,15,207,661,5216,0.571860739018226,0.990055979981195,1
Goserelin,15,207,661,5216,0.571860739018226,0.990055979981195,1
Metyrapone,21,269,655,5154,0.614327805759658,0.990391069908989,1
Oxybutynin,32,377,644,5046,0.665114414196778,0.990467128717087,1
Indoramin,15,208,661,5215,0.569002623722872,0.99062506451199,1
Daidzin,15,208,661,5215,0.569002623722872,0.99062506451199,1
Cinnarizine,9,144,667,5279,0.494703677068531,0.99118572130095,1
Hydroxyzine,8,133,668,5290,0.476385245495318,0.99143075537497,1
Sarpogrelate,8,133,668,5290,0.476385245495318,0.99143075537497,1
Mephedrone,8,133,668,5290,0.476385245495318,0.99143075537497,1
Carboprost Tromethamine,8,133,668,5290,0.476385245495318,0.99143075537497,1
Grepafloxacin,12,178,664,5245,0.532567933625827,0.991677289580805,1
Dyphylline,20,262,656,5161,0.600606312000148,0.991857288364789,1
Fexofenadine,8,134,668,5289,0.472741090642824,0.992030799303468,1
Mizolastine,8,134,668,5289,0.472741090642824,0.992030799303468,1
Nilutamide,11,168,665,5255,0.517454342047852,0.99216035733028,1
Hexamethonium,8,135,668,5288,0.469150918657055,0.9925911805443,1
Indole,15,212,661,5211,0.557839770372596,0.992613642784481,1
Labetalol,40,459,636,4964,0.680217100954286,0.992615129970091,1
Etonitazene,12,180,664,5243,0.526450333826758,0.992682220686613,1
Hydrocodone,12,180,664,5243,0.526450333826758,0.992682220686613,1
Dimethylthiambutene,12,180,664,5243,0.526450333826758,0.992682220686613,1
Sufentanil,12,180,664,5243,0.526450333826758,0.992682220686613,1
Nalbuphine,12,180,664,5243,0.526450333826758,0.992682220686613,1
3-Methylthiofentanyl,12,180,664,5243,0.526450333826758,0.992682220686613,1
Dextropropoxyphene,12,180,664,5243,0.526450333826758,0.992682220686613,1
Diphenoxylate,12,180,664,5243,0.526450333826758,0.992682220686613,1
Levorphanol,12,180,664,5243,0.526450333826758,0.992682220686613,1
Oxycodone,12,180,664,5243,0.526450333826758,0.992682220686613,1
Hydromorphone,12,180,664,5243,0.526450333826758,0.992682220686613,1
Oxymorphone,12,180,664,5243,0.526450333826758,0.992682220686613,1
3-Methylfentanyl,12,180,664,5243,0.526450333826758,0.992682220686613,1
Carfentanil,12,180,664,5243,0.526450333826758,0.992682220686613,1
Levallorphan,12,180,664,5243,0.526450333826758,0.992682220686613,1
Methadyl Acetate,12,180,664,5243,0.526450333826758,0.992682220686613,1
Anileridine,12,180,664,5243,0.526450333826758,0.992682220686613,1
Alfentanil,12,180,664,5243,0.526450333826758,0.992682220686613,1
Sodium sulfide,12,180,664,5243,0.526450333826758,0.992682220686613,1
Octreotide,12,180,664,5243,0.526450333826758,0.992682220686613,1
Ethylmorphine,12,180,664,5243,0.526450333826758,0.992682220686613,1
Ohmefentanyl,12,180,664,5243,0.526450333826758,0.992682220686613,1
GSK-1521498,12,180,664,5243,0.526450333826758,0.992682220686613,1
Nisoxetine,12,180,664,5243,0.526450333826758,0.992682220686613,1
Treprostinil,20,264,656,5159,0.595825857938613,0.992698020819968,1
3-SULFOOXY-1H-INDOLE,25,315,651,5108,0.622771856369526,0.992970544669845,1
Astemizole,8,136,668,5287,0.465613538833158,0.993114319998603,1
Fumaric Acid,12,181,664,5242,0.523442227585516,0.99314114236217,1
TAK-901,7,125,669,5298,0.443522850593073,0.99349945436073,1
Buprenorphine,12,182,664,5241,0.520467174413707,0.993573086978643,1
Ridogrel,8,137,668,5286,0.462126305803613,0.993602507823918,1
Meclizine,8,137,668,5286,0.462126305803613,0.993602507823918,1
Butabarbital,1,42,675,5381,0.189833834679602,0.993717584367807,1
Hexobarbital,1,42,675,5381,0.189833834679602,0.993717584367807,1
Butethal,1,42,675,5381,0.189833834679602,0.993717584367807,1
Metharbital,1,42,675,5381,0.189833834679602,0.993717584367807,1
Talbutal,1,42,675,5381,0.189833834679602,0.993717584367807,1
Butalbital,1,42,675,5381,0.189833834679602,0.993717584367807,1
Alprazolam,19,257,657,5166,0.581356173366581,0.993903244896334,1
Dihydromorphine,19,257,657,5166,0.581356173366581,0.993903244896334,1
Aluminum chloride,26,328,650,5095,0.621384152034403,0.993984864458794,1
Levomethadyl Acetate,13,194,663,5229,0.528546921425269,0.994015344905229,1
Pregabalin,8,138,668,5285,0.458691077776136,0.99405790904301,1
Epoprostenol,34,407,642,5016,0.652731650201604,0.994181716920082,1
Misoprostol,19,258,657,5165,0.578991035806707,0.994238447420523,1
Ethyl carbamate,19,258,657,5165,0.578991035806707,0.994238447420523,1
Tonapofylline,19,258,657,5165,0.578991035806707,0.994238447420523,1
Primidone,1,43,675,5380,0.185384806979131,0.994418857975364,1
Theobromine,19,259,657,5164,0.576644160112469,0.994556490104691,1
Brompheniramine,30,370,646,5053,0.634257093764327,0.994694145131813,1
Guanfacine,19,260,657,5163,0.574315335587738,0.994858169391259,1
Olopatadine,8,140,668,5283,0.451967834234638,0.994878418940585,1
Methimazole,30,371,646,5052,0.632422571743531,0.99494790649955,1
Methohexital,19,261,657,5162,0.572004354765214,0.995144249939032,1
Loxapine,39,461,637,4962,0.659035108522737,0.995562317388485,1
Barbital,1,45,675,5378,0.177079934528965,0.995595578719466,1
Mepyramine,34,413,642,5010,0.642480868010638,0.99561262684385,1
Maprotiline,37,443,639,4980,0.650960456497005,0.995804824565342,1
Ropinirole,30,375,646,5048,0.625182316292763,0.995855044807196,1
SGS-742,11,178,665,5245,0.487457434760896,0.996009521980832,1
Tecadenoson,11,178,665,5245,0.487457434760896,0.996009521980832,1
Doxofylline,11,178,665,5245,0.487457434760896,0.996009521980832,1
Sparsentan,11,178,665,5245,0.487457434760896,0.996009521980832,1
Nabilone,11,178,665,5245,0.487457434760896,0.996009521980832,1
Otenabant,11,178,665,5245,0.487457434760896,0.996009521980832,1
Cannabidiol,11,178,665,5245,0.487457434760896,0.996009521980832,1
Reparixin,11,178,665,5245,0.487457434760896,0.996009521980832,1
Rivanicline,11,178,665,5245,0.487457434760896,0.996009521980832,1
Elubrixin,11,178,665,5245,0.487457434760896,0.996009521980832,1
PF-00217830,11,178,665,5245,0.487457434760896,0.996009521980832,1
Pizotifen,11,178,665,5245,0.487457434760896,0.996009521980832,1
Rizatriptan,11,178,665,5245,0.487457434760896,0.996009521980832,1
Phosphoaminophosphonic Acid Guanylate Ester,11,178,665,5245,0.487457434760896,0.996009521980832,1
MN-305,11,178,665,5245,0.487457434760896,0.996009521980832,1
Naratriptan,11,178,665,5245,0.487457434760896,0.996009521980832,1
Etoperidone,11,178,665,5245,0.487457434760896,0.996009521980832,1
Piclozotan,11,178,665,5245,0.487457434760896,0.996009521980832,1
Alverine,11,178,665,5245,0.487457434760896,0.996009521980832,1
Almotriptan,11,178,665,5245,0.487457434760896,0.996009521980832,1
Frovatriptan,11,178,665,5245,0.487457434760896,0.996009521980832,1
N-[2-(2-iodo-5-methoxy-1H-indol-3-yl)ethyl]acetamide,11,178,665,5245,0.487457434760896,0.996009521980832,1
Benzylamine,11,178,665,5245,0.487457434760896,0.996009521980832,1
Salvinorin A,11,178,665,5245,0.487457434760896,0.996009521980832,1
Asimadoline,11,178,665,5245,0.487457434760896,0.996009521980832,1
Uridine diphosphate glucose,11,178,665,5245,0.487457434760896,0.996009521980832,1
Galactose-uridine-5'-diphosphate,11,178,665,5245,0.487457434760896,0.996009521980832,1
AZD-1981,11,178,665,5245,0.487457434760896,0.996009521980832,1
TT-232,11,178,665,5245,0.487457434760896,0.996009521980832,1
Promazine,30,376,646,5047,0.623396320331079,0.996056975274022,1
Phenylpropanolamine,37,445,639,4978,0.647775000325301,0.996177819107972,1
Fluspirilene,37,445,639,4978,0.647775000325301,0.996177819107972,1
Dimetindene,29,367,647,5056,0.61754015497882,0.996232210260321,1
Hexocyclium,29,367,647,5056,0.61754015497882,0.996232210260321,1
Lafutidine,18,255,658,5168,0.554452072138318,0.996255191101109,1
1-Hydroxy-2-Amino-3-Cyclohexylpropane,11,179,665,5244,0.48464206648361,0.996275748552901,1
INCB-9471,11,179,665,5244,0.48464206648361,0.996275748552901,1
Ibipinabant,11,179,665,5244,0.48464206648361,0.996275748552901,1
5-Fluoro-2'-Deoxyuridine-5'-Monophosphate,11,179,665,5244,0.48464206648361,0.996275748552901,1
Alizapride,11,179,665,5244,0.48464206648361,0.996275748552901,1
Acetophenazine,11,179,665,5244,0.48464206648361,0.996275748552901,1
Nomifensine,11,179,665,5244,0.48464206648361,0.996275748552901,1
Benperidol,11,179,665,5244,0.48464206648361,0.996275748552901,1
Bifeprunox,11,179,665,5244,0.48464206648361,0.996275748552901,1
gamma-Aminobutyric acid,11,179,665,5244,0.48464206648361,0.996275748552901,1
Zolmitriptan,11,179,665,5244,0.48464206648361,0.996275748552901,1
Prasugrel,11,179,665,5244,0.48464206648361,0.996275748552901,1
Ticagrelor,11,179,665,5244,0.48464206648361,0.996275748552901,1
Felypressin,7,133,669,5290,0.416217571145506,0.996509344899742,1
Nelivaptan,7,133,669,5290,0.416217571145506,0.996509344899742,1
GI-181771X,7,133,669,5290,0.416217571145506,0.996509344899742,1
Dexloxiglumide,7,133,669,5290,0.416217571145506,0.996509344899742,1
Lintitript,7,133,669,5290,0.416217571145506,0.996509344899742,1
Diphemanil Methylsulfate,7,133,669,5290,0.416217571145506,0.996509344899742,1
Cinalukast,7,133,669,5290,0.416217571145506,0.996509344899742,1
Ulimorelin,7,133,669,5290,0.416217571145506,0.996509344899742,1
Acyline,7,133,669,5290,0.416217571145506,0.996509344899742,1
Relugolix,7,133,669,5290,0.416217571145506,0.996509344899742,1
Aceprometazine,7,133,669,5290,0.416217571145506,0.996509344899742,1
Alimemazine,7,133,669,5290,0.416217571145506,0.996509344899742,1
Clofedanol,7,133,669,5290,0.416217571145506,0.996509344899742,1
Isothipendyl,7,133,669,5290,0.416217571145506,0.996509344899742,1
Mequitazine,7,133,669,5290,0.416217571145506,0.996509344899742,1
Dexchlorpheniramine,7,133,669,5290,0.416217571145506,0.996509344899742,1
Pemirolast,7,133,669,5290,0.416217571145506,0.996509344899742,1
Chlorcyclizine,7,133,669,5290,0.416217571145506,0.996509344899742,1
Pheniramine,7,133,669,5290,0.416217571145506,0.996509344899742,1
Acrivastine,7,133,669,5290,0.416217571145506,0.996509344899742,1
Antazoline,7,133,669,5290,0.416217571145506,0.996509344899742,1
Bromodiphenhydramine,7,133,669,5290,0.416217571145506,0.996509344899742,1
Alcaftadine,7,133,669,5290,0.416217571145506,0.996509344899742,1
Bepotastine,7,133,669,5290,0.416217571145506,0.996509344899742,1
Azatadine,7,133,669,5290,0.416217571145506,0.996509344899742,1
Dexbrompheniramine,7,133,669,5290,0.416217571145506,0.996509344899742,1
Bufotenine,7,133,669,5290,0.416217571145506,0.996509344899742,1
MK-212,7,133,669,5290,0.416217571145506,0.996509344899742,1
Pruvanserin,7,133,669,5290,0.416217571145506,0.996509344899742,1
Cyclobenzaprine,7,133,669,5290,0.416217571145506,0.996509344899742,1
Pimavanserin,7,133,669,5290,0.416217571145506,0.996509344899742,1
Amperozide,7,133,669,5290,0.416217571145506,0.996509344899742,1
"2,5-Dimethoxy-4-ethylamphetamine",7,133,669,5290,0.416217571145506,0.996509344899742,1
"3,4,5-Trimethoxyamphetamine",7,133,669,5290,0.416217571145506,0.996509344899742,1
M-chlorophenylpiperazine,7,133,669,5290,0.416217571145506,0.996509344899742,1
"2,4-Dihydroxybenzoic Acid",7,133,669,5290,0.416217571145506,0.996509344899742,1
Deramciclane,7,133,669,5290,0.416217571145506,0.996509344899742,1
Etalocib,7,133,669,5290,0.416217571145506,0.996509344899742,1
Camicinal,7,133,669,5290,0.416217571145506,0.996509344899742,1
Carbetocin,7,133,669,5290,0.416217571145506,0.996509344899742,1
"2',3'-Dideoxyadenosine-5'-Triphosphate",7,133,669,5290,0.416217571145506,0.996509344899742,1
Brotizolam,7,133,669,5290,0.416217571145506,0.996509344899742,1
Triazolam,7,133,669,5290,0.416217571145506,0.996509344899742,1
Travoprost,7,133,669,5290,0.416217571145506,0.996509344899742,1
Tafluprost,7,133,669,5290,0.416217571145506,0.996509344899742,1
Osanetant,7,133,669,5290,0.416217571145506,0.996509344899742,1
Bicuculline,11,180,665,5243,0.481857977345148,0.996525139789758,1
Tramazoline,11,180,665,5243,0.481857977345148,0.996525139789758,1
Setiptiline,11,180,665,5243,0.481857977345148,0.996525139789758,1
Guanabenz,11,180,665,5243,0.481857977345148,0.996525139789758,1
Itopride,11,180,665,5243,0.481857977345148,0.996525139789758,1
Tiapride,11,180,665,5243,0.481857977345148,0.996525139789758,1
Bromperidol,11,180,665,5243,0.481857977345148,0.996525139789758,1
Remoxipride,11,180,665,5243,0.481857977345148,0.996525139789758,1
Diphenidol,29,369,647,5054,0.613950575295949,0.996597335041262,1
Aclidinium,29,369,647,5054,0.613950575295949,0.996597335041262,1
Methylscopolamine bromide,29,369,647,5054,0.613950575295949,0.996597335041262,1
Pirenzepine,29,369,647,5054,0.613950575295949,0.996597335041262,1
Oxyphencyclimine,29,369,647,5054,0.613950575295949,0.996597335041262,1
Tropicamide,29,369,647,5054,0.613950575295949,0.996597335041262,1
Procyclidine,29,369,647,5054,0.613950575295949,0.996597335041262,1
Fesoterodine,29,369,647,5054,0.613950575295949,0.996597335041262,1
Metixene,29,369,647,5054,0.613950575295949,0.996597335041262,1
Propantheline,29,369,647,5054,0.613950575295949,0.996597335041262,1
Flavoxate,29,369,647,5054,0.613950575295949,0.996597335041262,1
Dicyclomine,29,369,647,5054,0.613950575295949,0.996597335041262,1
Tizanidine,11,181,665,5242,0.47910464894803,0.996758687359563,1
Tasosartan,29,370,647,5053,0.612170336529376,0.996767309810669,1
Aprepitant,29,370,647,5053,0.612170336529376,0.996767309810669,1
Benzquinamide,29,370,647,5053,0.612170336529376,0.996767309810669,1
Doxepin,29,370,647,5053,0.612170336529376,0.996767309810669,1
Thiethylperazine,29,370,647,5053,0.612170336529376,0.996767309810669,1
Bethanechol,29,370,647,5053,0.612170336529376,0.996767309810669,1
Triflupromazine,29,370,647,5053,0.612170336529376,0.996767309810669,1
Cyclizine,29,370,647,5053,0.612170336529376,0.996767309810669,1
"1,2,4-Triazole",7,134,669,5289,0.413033636496601,0.996774644352529,1
Flurazepam,7,134,669,5289,0.413033636496601,0.996774644352529,1
Methacholine,7,134,669,5289,0.413033636496601,0.996774644352529,1
Tesmilifene,7,134,669,5289,0.413033636496601,0.996774644352529,1
Diphenylpyraline,7,134,669,5289,0.413033636496601,0.996774644352529,1
Emedastine,7,134,669,5289,0.413033636496601,0.996774644352529,1
Clonazepam,7,134,669,5289,0.413033636496601,0.996774644352529,1
N-3-OXO-DODECANOYL-L-HOMOSERINE LACTONE,7,134,669,5289,0.413033636496601,0.996774644352529,1
Lisuride,37,449,639,4974,0.641489216392852,0.996833616680535,1
Ethopropazine,29,371,647,5052,0.610399693898121,0.996929363114407,1
Mesoridazine,36,440,640,4983,0.637074340424614,0.996939975595847,1
Trimethoprim,11,182,665,5241,0.476381574287325,0.996977330189075,1
Menthol,11,182,665,5241,0.476381574287325,0.996977330189075,1
Metaraminol,7,135,669,5288,0.409896867796338,0.997020621503221,1
Cevimeline,7,135,669,5288,0.409896867796338,0.997020621503221,1
Carbinoxamine,7,135,669,5288,0.409896867796338,0.997020621503221,1
Mepenzolate,7,135,669,5288,0.409896867796338,0.997020621503221,1
Sobetirome,7,135,669,5288,0.409896867796338,0.997020621503221,1
Cyclopentolate,7,135,669,5288,0.409896867796338,0.997020621503221,1
Doxylamine,7,135,669,5288,0.409896867796338,0.997020621503221,1
Buclizine,7,135,669,5288,0.409896867796338,0.997020621503221,1
Cycrimine,7,135,669,5288,0.409896867796338,0.997020621503221,1
Pidolic Acid,7,135,669,5288,0.409896867796338,0.997020621503221,1
Tripelennamine,7,135,669,5288,0.409896867796338,0.997020621503221,1
Aniracetam,7,135,669,5288,0.409896867796338,0.997020621503221,1
Talarozole,7,135,669,5288,0.409896867796338,0.997020621503221,1
L-Glutamine,20,280,656,5143,0.560040518765264,0.997045019070885,1
"5,6-dichloro-1-beta-D-ribofuranosyl-1H-benzimidazole",11,183,665,5240,0.473688257439394,0.99718195683014,1
N-Formylmethionine,2,67,674,5356,0.237244191720138,0.997207896282796,1
Alpha-Aminoisobutyric Acid,18,260,658,5163,0.543264681721636,0.997225297288753,1
Propiomazine,29,373,647,5050,0.606886888344248,0.997231039058241,1
Midodrine,7,136,669,5287,0.406806224689078,0.99724860743493,1
Bunazosin,7,136,669,5287,0.406806224689078,0.99724860743493,1
Alfuzosin,7,136,669,5287,0.406806224689078,0.99724860743493,1
Tamsulosin,7,136,669,5287,0.406806224689078,0.99724860743493,1
Niguldipine,7,136,669,5287,0.406806224689078,0.99724860743493,1
Silodosin,7,136,669,5287,0.406806224689078,0.99724860743493,1
Phendimetrazine,7,136,669,5287,0.406806224689078,0.99724860743493,1
Ornithine,7,136,669,5287,0.406806224689078,0.99724860743493,1
Fenobam,7,136,669,5287,0.406806224689078,0.99724860743493,1
Rufinamide,7,136,669,5287,0.406806224689078,0.99724860743493,1
Flunarizine,7,136,669,5287,0.406806224689078,0.99724860743493,1
Quisqualate,7,137,669,5286,0.403760697192681,0.99745984839883,1
Terbogrel,7,137,669,5286,0.403760697192681,0.99745984839883,1
Ifetroban,7,137,669,5286,0.403760697192681,0.99745984839883,1
Seratrodast,7,137,669,5286,0.403760697192681,0.99745984839883,1
Dipivefrin,36,445,640,4978,0.629285255150191,0.997597268706043,1
Zafirlukast,7,138,669,5285,0.400759304598079,0.997655510601905,1
Promethazine,29,377,647,5046,0.599973081040733,0.997753325639609,1
Mivacurium,29,378,647,5045,0.598267490367612,0.997868678353653,1
Pipecuronium,29,378,647,5045,0.598267490367612,0.997868678353653,1
Trihexyphenidyl,35,439,641,4984,0.619946885340328,0.998009257390375,1
Succinylcholine,29,382,647,5041,0.591534418007485,0.998276921252802,1
Dapsone,11,190,665,5233,0.455626800375546,0.998286976246919,1
"Alpha,Beta-Methyleneadenosine-5'-Triphosphate",7,143,669,5280,0.386381960491164,0.998435913273042,1
Zotepine,35,445,641,4978,0.610853079343912,0.998528378952541,1
Tranylcypromine,12,205,664,5218,0.460048976247331,0.998661018266062,1
Biperiden,7,145,669,5278,0.380908635143579,0.998672110892193,1
Safinamide,13,217,663,5206,0.470452986737944,0.998712219682787,1
Isopropyl beta-D-thiogalactopyranoside,50,594,626,4829,0.649376338956531,0.998748175884626,1
Nicergoline,7,146,669,5277,0.378228201390816,0.998776936106002,1
Tetrabenazine,11,195,665,5228,0.443520937856229,0.998808326602549,1
Ifenprodil,22,317,654,5106,0.541880136232945,0.998850949316008,1
Metoclopramide,26,364,650,5059,0.555980154451756,0.999149906536646,1
Mianserin,26,366,650,5057,0.552723821341575,0.999242812952505,1
MMDA,7,152,669,5271,0.362886195826506,0.999257047461177,1
Lurasidone,26,369,650,5054,0.547905501679179,0.999364322043467,1
Metergoline,25,360,651,5063,0.540134408162709,0.99941755688623,1
Agomelatine,19,296,657,5127,0.500956472720216,0.9994285741423,1
Edetic Acid,66,763,610,4660,0.660856778054015,0.99943581046227,1
Mirtazapine,25,363,651,5060,0.535353668033585,0.999513202882478,1
Urapidil,26,374,650,5049,0.540046730572596,0.999526713132048,1
Tramadol,26,375,650,5048,0.538500122307898,0.999554057263011,1
Methylphenobarbital,8,175,668,5248,0.359185481619678,0.999679914239473,1
"(3R,4S)-1-(3,4-DIMETHOXYPHENYL)-3-(3-METHYLPHENYL)PIPERIDIN-4-AMINE",14,249,662,5174,0.439480390578279,0.999699241342209,1
Terameprocol,14,249,662,5174,0.439480390578279,0.999699241342209,1
Troxerutin,14,249,662,5174,0.439480390578279,0.999699241342209,1
Guanethidine,17,285,659,5138,0.465110289067987,0.999730562921194,1
Perphenazine,18,297,658,5126,0.472184240090021,0.999743670434878,1
6-O-benzylguanine,17,287,659,5136,0.46168966594718,0.999765352124844,1
Nedocromil,23,354,653,5069,0.504399053185934,0.999773779405672,1
Methadone,17,290,659,5133,0.456643736233695,0.999809560350369,1
Pregnenolone,2,93,674,5330,0.170090581253958,0.999830658142998,1
Cyamemazine,22,350,654,5073,0.487622575431909,0.999855385935195,1
Trazodone,16,283,660,5140,0.440346886930367,0.999861476186436,1
Trimipramine,16,283,660,5140,0.440346886930367,0.999861476186436,1
Sertindole,22,351,654,5072,0.486137658027151,0.99986459089614,1
Sulprostone,22,351,654,5072,0.486137658027151,0.99986459089614,1
Amoxapine,23,362,653,5061,0.492475020369914,0.999864826769808,1
Bimatoprost,22,352,654,5071,0.484661176957005,0.999873230941445,1
Enalaprilat,16,286,660,5137,0.435473971346584,0.99988841970296,1
Amcinonide,17,299,659,5124,0.442123315946416,0.999899173320839,1
Pergolide,22,357,654,5066,0.477402835541045,0.999909056483016,1
Domperidone,15,280,661,5143,0.416862279005112,0.999926886181922,1
Eletriptan,21,350,655,5073,0.46474952463496,0.999931326182991,1
Methysergide,21,350,655,5073,0.46474952463496,0.999931326182991,1
Cinitapride,21,350,655,5073,0.46474952463496,0.999931326182991,1
Amikacin,15,281,661,5142,0.415298149383468,0.999932148589225,1
Aminolevulinic acid,15,281,661,5142,0.415298149383468,0.999932148589225,1
Amisulpride,21,351,655,5072,0.463334255140487,0.99993586961662,1
Dimethyltryptamine,21,351,655,5072,0.463334255140487,0.99993586961662,1
Fluphenazine,22,363,654,5060,0.468956744351593,0.99993927471088,1
Guanadrel,15,283,661,5140,0.41220304948838,0.999941594484492,1
Droperidol,15,283,661,5140,0.41220304948838,0.999941594484492,1
Levonordefrin,15,283,661,5140,0.41220304948838,0.999941594484492,1
Flupentixol,21,353,655,5070,0.46052776979257,0.999944101397439,1
Cabergoline,21,353,655,5070,0.46052776979257,0.999944101397439,1
2-(1H-INDOL-3-YL)ETHANAMINE,21,353,655,5070,0.46052776979257,0.999944101397439,1
Minaprine,15,284,661,5139,0.410671845713796,0.999945826084742,1
Epinastine,21,354,655,5069,0.459136418053187,0.999947824574826,1
Ritanserin,21,354,655,5069,0.459136418053187,0.999947824574826,1
Zuclopenthixol,21,355,655,5068,0.457752904288736,0.999951307461221,1
Oxymetazoline,21,355,655,5068,0.457752904288736,0.999951307461221,1
Bethanidine,21,355,655,5068,0.457752904288736,0.999951307461221,1
Paliperidone,15,286,661,5137,0.407641559003521,0.999953415367801,1
Iloperidone,21,356,655,5067,0.456377162453883,0.999954565003164,1
L-Tryptophan,21,356,655,5067,0.456377162453883,0.999954565003164,1
Bupivacaine,18,325,658,5098,0.42914702858881,0.99996431616058,1
Isopropamide,14,279,662,5144,0.38995414908085,0.999968471952646,1
Betahistine,14,279,662,5144,0.38995414908085,0.999968471952646,1
Flibanserin,14,279,662,5144,0.38995414908085,0.999968471952646,1
Blonanserin,14,280,662,5143,0.388486037126533,0.999970834086925,1
Pipotiazine,14,280,662,5143,0.388486037126533,0.999970834086925,1
Prochlorperazine,14,280,662,5143,0.388486037126533,0.999970834086925,1
Thiothixene,14,280,662,5143,0.388486037126533,0.999970834086925,1
Ergonovine,14,281,662,5142,0.387028373639051,0.999973023662263,1
Pipamperone,14,282,662,5141,0.385581047471581,0.999975052921208,1
Molindone,14,282,662,5141,0.385581047471581,0.999975052921208,1
Apraclonidine,14,283,662,5140,0.384143949048183,0.99997693326724,1
Thioproperazine,14,283,662,5140,0.384143949048183,0.99997693326724,1
Acepromazine,14,283,662,5140,0.384143949048183,0.99997693326724,1
4-(1-Amino-1-Carboxy-Ethyl)-Benzoic Acid,14,283,662,5140,0.384143949048183,0.99997693326724,1
Xylometazoline,14,284,662,5139,0.382716970336156,0.999978675319911,1
Dapiprazole,14,284,662,5139,0.382716970336156,0.999978675319911,1
Naphazoline,14,284,662,5139,0.382716970336156,0.999978675319911,1
Piribedil,14,284,662,5139,0.382716970336156,0.999978675319911,1
Trimazosin,14,284,662,5139,0.382716970336156,0.999978675319911,1
Propericiazine,14,284,662,5139,0.382716970336156,0.999978675319911,1
Ramatroban,14,284,662,5139,0.382716970336156,0.999978675319911,1
Dihydroergotamine,14,286,662,5137,0.3798929474697,0.999981783410736,1
Phenoxybenzamine,14,290,662,5133,0.374361749914108,0.999986731767607,1
Adenine,9,226,667,5197,0.310323707230268,0.999987409915903,1
4-Methoxyamphetamine,15,303,661,5120,0.38349916415136,0.999987421305116,1
Benzphetamine,14,300,662,5123,0.361179019826855,0.999994056959769,1
Clavulanate,18,365,658,5058,0.379122950431441,0.999998276901471,1
